title,reviews
1461 3홀 모노 블랙 14345001,"닥터마틴 불편하단 얘기는 많이 들었는데 신발이 예뻐서 홀려서 사버렸어요 그렇게 저는 예쁜 고문기계를 샀습니다 누가 닥마는 길들여서 신는 거랬는데 제가 신발을 길들이는 게 아니라 제 발이 고통에 길들여지는 듯...

1. 사이즈 얘기
정사이즈로 샀는데 손가락 하나 들어갈 정도로 남고 걸을 때마다 엄지발가락 끊어질 것 같이 눌려서 따로 닥마 깔창을 사서 넣었더니 딱 맞아요 딱 맞으니까 이번엔 뒤꿈치 쓸려서 물집이 잡히네요 엄지발가락은 여전히 끊어질 것 같아요 근데 신발이 이뻐서 계속 신게 됨 고통스러운데 자꾸 신고 싶어요 멈출 수가 없어 너무 예뻐요 근데 아픔 근데 예쁨 근데

2. 빈티지함
빈티지브라운이란 이름답게 신발끈 좀 묶었다 풀었다 했더니 스크래치가 수두룩해지고 몇번 걸었더니 구두 접힌 자국이 우수수해져서 개시한지 5분만에 몇개월 신은 신발처럼 빈티지해졌어요 근데 이쁨

3. 사바사
닥마 편하단 분들도 계시니 아마 사바사인가봐요 제 발은 닥마에 맞지 않는듯 닥마에 어울리는 발이 되도록 열심히 길들여야겠어요

신발은 진짜 예뻐요 짱"
1461 3홀 모노 블랙 14345001,신다보면 제 발에 맞게 되갖고 편해짖니다 역시 닥마
1461 3홀 모노 블랙 14345001,닥터마틴이라 처음 착화감은 감안하고 샀어요. 신발은 깔끔하고 굽은 투박해서 아무 스타일이나 다 잘어울려요. 생각보다 숨겨진 굽이 높아요!
1461 3홀 모노 블랙 14345001,245가 없어서 240으로 샀는데 너무 꽉껴요ㅜㅜ 자꾸 신어서 늘려야 할 거 같아요
1461 3홀 모노 블랙 14345001,처음 신으면 딱딱하긴 한데 신다 보면 적응됩니다. 추천합니다.
1461 3홀 모노 블랙 14345001,"닥마 한달쭉 사용하면 처음엔 엄청딱딱하다가
점점 내발처럼 바뀜 ㄹㅇ"
1461 3홀 모노 블랙 14345001,동생 생일선물로 사줬는데 동생이 마음에는 매우 들어했으나 신고 나가면 으악을 꾸준히 외칩니다
1461 3홀 모노 블랙 14345001,"매번 250 사이즈를 신어서 250으로 구매하였습니다.

이전 신었던 닥터마틴 보다 뭔가 더 딱 맞는 느낌이지만 신다보면 늘어나서 괜찮을거 같습니다.

딱딱해서 길들이기 좀 오래 걸릴거 같지만 잘신겠습니다"
1461 3홀 모노 블랙 14345001,너무좋은데 발볼이 좀좁아요나머지는 예쁘네요
1461 3홀 모노 블랙 14345001,옷 색상 사이즈 핏 너비 전부 몸에 맞고요 이쁘네요
1461 3홀 모노 블랙 14345001,정말 예쁩니다 이미 유명한 신발이라 믿고 사시면 될거같네요
1461 3홀 모노 블랙 14345001,"더비는 밀란더비 엘클라시코더비
다음으로 닥터마틴"
1461 3홀 모노 블랙 14345001,닥마 3홀이야 뭐 이쁘고 하지만 무광이라 더 이쁜거같슴다
1461 3홀 모노 블랙 14345001,길들이는데 시간좀 걸리겠지만 이만한 더비 찾기 어렵죠
1461 3홀 모노 블랙 14345001,무광이라 매우 예쁜 것 같아요 그냥 정사이즈 가도 댈듯
1461 3홀 모노 블랙 14345001,"무난하고 특별하게 튀지않으면서 적당히 브랜드있고 기본으로 딱 맞는거 같습니다
닥터마틴 특유인지 생각외로 하드한 느낌이 들어요"
1461 3홀 모노 블랙 14345001,"착화감은 좋은데 뒤꿈치가 많이 아파요.
길들이기까지 시간이 걸릴것 같아요."
1461 3홀 모노 블랙 14345001,감사합니다 잘사용하고 있습니다 잘받았습니다
1461 3홀 모노 블랙 14345001,하자상품 안걸리게 당부말씀 드리고 구매하세요... 교환만 2번 했습니다
